datetime,user_id,order_amount,period
2026-06-10 15:02:13,user_2890,5002.49,history
2026-06-10 15:04:22,user_5237,2147.56,history
2026-06-10 15:10:30,user_751,1563.11,history
2026-06-10 15:11:30,user_5944,1273.76,history
2026-06-10 15:19:52,user_1917,6605.03,history
2026-06-10 15:23:58,user_1598,4463.23,history
2026-06-10 15:24:02,user_3230,3282.22,history
2026-06-10 15:25:42,user_764,1766.49,history
2026-06-10 15:25:48,user_1646,4132.91,history
2026-06-10 15:27:07,user_5304,7261.38,history
2026-06-10 15:30:02,user_5446,3327.94,history
2026-06-10 15:30:04,user_2394,1910.86,history
2026-06-10 15:30:14,user_5094,2624.17,history
2026-06-10 15:30:27,user_3931,9204.97,history
2026-06-10 15:30:30,user_1489,3846.34,history
2026-06-10 15:30:59,user_4935,7646.23,history
2026-06-10 15:33:04,user_4893,3353.82,history
2026-06-10 15:34:54,user_5348,3218.68,history
2026-06-10 15:35:21,user_1076,3171.92,history
2026-06-10 15:42:03,user_511,4681.34,history
2026-06-10 15:42:55,user_1494,1089.79,history
2026-06-10 15:44:07,user_5281,1462.22,history
2026-06-10 15:48:53,user_4457,1319.71,history
2026-06-10 15:55:38,user_672,8618.85,history
2026-06-10 15:57:16,user_172,3259.61,history
2026-06-10 15:58:54,user_1475,3067.92,history
2026-06-10 15:59:25,user_584,5756.3,history
2026-06-10 16:03:19,user_1569,3906.36,history
2026-06-10 16:07:51,user_5059,4772.56,history
2026-06-10 16:08:55,user_4582,1816.7,history
2026-06-10 16:10:15,user_1817,4380.6,history
2026-06-10 16:11:27,user_1446,2337.93,history
2026-06-10 16:13:08,user_448,1955.92,history
2026-06-10 16:13:25,user_2630,3003.8,history
2026-06-10 16:15:02,user_5578,2700.0,history
2026-06-10 16:17:55,user_3573,4613.17,history
2026-06-10 16:18:29,user_407,3115.42,history
2026-06-10 16:21:59,user_3291,3399.72,history
2026-06-10 16:22:18,user_3384,1929.35,history
2026-06-10 16:26:16,user_1734,1912.78,history
2026-06-10 16:26:32,user_5688,1458.35,history
2026-06-10 16:27:32,user_4359,7747.35,history
2026-06-10 16:28:28,user_2623,5370.78,history
2026-06-10 16:28:38,user_2004,5034.96,history
2026-06-10 16:29:20,user_2090,8301.65,history
2026-06-10 16:29:20,user_1848,2955.22,history
2026-06-10 16:30:59,user_2102,4835.9,history
2026-06-10 16:32:17,user_5093,4910.68,history
2026-06-10 16:34:51,user_16,2687.01,history
2026-06-10 16:37:15,user_3931,4152.54,history
2026-06-10 16:38:49,user_963,3057.56,history
2026-06-10 16:41:08,user_3508,2127.61,history
2026-06-10 16:42:40,user_5477,2337.58,history
2026-06-10 16:42:49,user_1333,3878.95,history
2026-06-10 16:43:15,user_2163,5585.58,history
2026-06-10 16:45:48,user_1739,4412.4,history
2026-06-10 16:46:43,user_109,5065.28,history
2026-06-10 16:46:56,user_5221,3732.23,history
2026-06-10 16:47:25,user_4152,4505.24,history
2026-06-10 16:49:16,user_5191,6023.31,history
2026-06-10 16:50:23,user_5672,2038.38,history
2026-06-10 16:52:37,user_336,3949.29,history
2026-06-10 16:52:41,user_1988,1509.65,history
2026-06-10 16:53:14,user_1329,2485.27,history
2026-06-10 16:55:37,user_1446,2393.9,history
2026-06-10 16:56:21,user_5278,3247.87,history
2026-06-10 16:56:40,user_1143,4724.98,history
2026-06-10 16:57:08,user_1208,3776.77,history
2026-06-10 16:59:29,user_2835,4011.65,history
2026-06-10 17:00:17,user_3126,4276.1,history
2026-06-10 17:01:48,user_3549,2968.33,history
2026-06-10 17:02:07,user_376,2320.33,history
2026-06-10 17:02:57,user_1990,2781.24,history
2026-06-10 17:10:05,user_4763,2959.39,history
2026-06-10 17:11:07,user_5333,2475.18,history
2026-06-10 17:11:56,user_2939,5827.41,history
2026-06-10 17:12:17,user_1751,2498.22,history
2026-06-10 17:12:21,user_3821,2777.53,history
2026-06-10 17:13:14,user_5220,6762.26,history
2026-06-10 17:14:25,user_1094,4476.74,history
2026-06-10 17:15:37,user_2606,1699.18,history
2026-06-10 17:17:23,user_2340,1889.75,history
2026-06-10 17:19:09,user_737,2870.58,history
2026-06-10 17:19:33,user_4906,2829.75,history
2026-06-10 17:20:02,user_4789,1572.23,history
2026-06-10 17:21:51,user_5957,2095.68,history
2026-06-10 17:22:49,user_3910,2510.04,history
2026-06-10 17:23:05,user_4323,3709.21,history
2026-06-10 17:23:30,user_2146,7489.59,history
2026-06-10 17:24:41,user_2164,6522.51,history
2026-06-10 17:25:10,user_5352,2868.15,history
2026-06-10 17:25:25,user_4824,3408.98,history
2026-06-10 17:27:43,user_5273,3246.43,history
2026-06-10 17:29:42,user_3129,1872.38,history
2026-06-10 17:31:07,user_1144,2789.07,history
2026-06-10 17:33:11,user_5083,1192.59,history
2026-06-10 17:34:14,user_3493,6968.62,history
2026-06-10 17:34:16,user_5729,757.35,history
2026-06-10 17:35:04,user_5474,1809.77,history
2026-06-10 17:37:26,user_5989,2392.39,history
2026-06-10 17:39:30,user_4654,4171.97,history
2026-06-10 17:40:54,user_1828,2596.44,history
2026-06-10 17:42:00,user_4138,2437.68,history
2026-06-10 17:45:31,user_182,1825.29,history
2026-06-10 17:45:51,user_3820,3000.45,history
2026-06-10 17:46:03,user_3333,1897.55,history
2026-06-10 17:47:05,user_5854,2671.52,history
2026-06-10 17:47:15,user_5351,1624.51,history
2026-06-10 17:50:13,user_744,8865.85,history
2026-06-10 17:51:43,user_4419,4149.59,history
2026-06-10 17:52:12,user_4820,2038.78,history
2026-06-10 17:52:28,user_3447,3191.78,history
2026-06-10 17:54:06,user_5632,2538.67,history
2026-06-10 17:58:49,user_717,1682.77,history
2026-06-10 17:59:36,user_5851,4144.14,history
2026-06-10 18:00:25,user_5973,1881.05,history
2026-06-10 18:01:36,user_3896,1183.66,history
2026-06-10 18:02:37,user_3186,1086.88,history
2026-06-10 18:10:30,user_5328,5561.28,history
2026-06-10 18:10:37,user_3183,2991.84,history
2026-06-10 18:12:51,user_1606,1170.91,history
2026-06-10 18:13:34,user_836,1098.78,history
2026-06-10 18:15:54,user_1330,4274.19,history
2026-06-10 18:16:22,user_1013,4098.31,history
2026-06-10 18:18:43,user_59,3868.17,history
2026-06-10 18:19:02,user_2421,3888.28,history
2026-06-10 18:19:50,user_2509,1775.51,history
2026-06-10 18:22:28,user_5219,2290.36,history
2026-06-10 18:23:24,user_127,2804.56,history
2026-06-10 18:29:16,user_437,3872.88,history
2026-06-10 18:29:52,user_2609,3592.81,history
2026-06-10 18:34:28,user_4503,4343.36,history
2026-06-10 18:34:52,user_4325,8777.82,history
2026-06-10 18:36:48,user_5506,2506.18,history
2026-06-10 18:37:22,user_3737,3411.02,history
2026-06-10 18:38:51,user_5957,2579.61,history
2026-06-10 18:40:17,user_4201,1542.37,history
2026-06-10 18:42:47,user_4306,1032.1,history
2026-06-10 18:42:49,user_4298,1783.31,history
2026-06-10 18:47:16,user_5169,3302.38,history
2026-06-10 18:48:40,user_4439,1580.45,history
2026-06-10 18:50:31,user_4535,4112.6,history
2026-06-10 18:50:38,user_4405,3527.85,history
2026-06-10 18:51:14,user_226,6883.01,history
2026-06-10 18:51:42,user_4214,5325.39,history
2026-06-10 18:52:22,user_5805,3934.18,history
2026-06-10 18:57:43,user_4621,3685.89,history
2026-06-10 19:00:00,user_5812,2592.16,history
2026-06-10 19:00:56,user_660,2656.57,history
2026-06-10 19:01:27,user_3056,842.86,history
2026-06-10 19:02:42,user_2111,1308.46,history
2026-06-10 19:04:08,user_3826,4032.97,history
2026-06-10 19:04:08,user_5357,3668.34,history
2026-06-10 19:04:29,user_4277,4192.46,history
2026-06-10 19:04:59,user_1889,7525.31,history
2026-06-10 19:05:31,user_4200,2542.22,history
2026-06-10 19:06:23,user_2300,2490.22,history
2026-06-10 19:06:42,user_4423,2542.25,history
2026-06-10 19:07:42,user_644,2804.28,history
2026-06-10 19:09:32,user_2076,1812.17,history
2026-06-10 19:11:17,user_2156,2120.23,history
2026-06-10 19:11:27,user_4788,3574.22,history
2026-06-10 19:12:35,user_4759,3895.53,history
2026-06-10 19:13:31,user_1827,1461.16,history
2026-06-10 19:13:42,user_573,5325.09,history
2026-06-10 19:14:28,user_2919,897.49,history
2026-06-10 19:15:42,user_1910,1855.67,history
2026-06-10 19:15:53,user_2384,3249.71,history
2026-06-10 19:18:14,user_2121,3450.36,history
2026-06-10 19:20:48,user_3512,3281.39,history
2026-06-10 19:22:42,user_2962,2515.49,history
2026-06-10 19:23:25,user_462,1640.72,history
2026-06-10 19:26:30,user_4783,2412.36,history
2026-06-10 19:27:25,user_5413,5131.56,history
2026-06-10 19:28:16,user_3264,2785.3,history
2026-06-10 19:29:50,user_750,2645.27,history
2026-06-10 19:30:37,user_4715,3031.3,history
2026-06-10 19:32:52,user_4390,4171.46,history
2026-06-10 19:34:08,user_5566,3596.02,history
2026-06-10 19:34:58,user_2393,3658.41,history
2026-06-10 19:35:56,user_3403,1239.09,history
2026-06-10 19:36:22,user_675,2923.17,history
2026-06-10 19:38:12,user_875,1054.25,history
2026-06-10 19:44:43,user_3393,3366.11,history
2026-06-10 19:46:02,user_4515,2480.24,history
2026-06-10 19:46:30,user_2253,2137.92,history
2026-06-10 19:46:35,user_5522,7111.4,history
2026-06-10 19:49:16,user_4736,2953.1,history
2026-06-10 19:49:32,user_3063,4639.48,history
2026-06-10 19:53:18,user_4111,3705.11,history
2026-06-10 19:55:33,user_837,2344.84,history
2026-06-10 19:56:54,user_5228,5453.49,history
2026-06-10 19:57:16,user_5337,3467.58,history
2026-06-10 20:01:10,user_2769,2468.64,history
2026-06-10 20:04:28,user_1751,1981.3,history
2026-06-10 20:04:34,user_3213,3500.78,history
2026-06-10 20:08:06,user_1854,3707.51,history
2026-06-10 20:09:03,user_4529,5808.72,history
2026-06-10 20:09:12,user_3968,3512.98,history
2026-06-10 20:11:02,user_1446,5120.86,history
2026-06-10 20:11:21,user_2220,2108.09,history
2026-06-10 20:12:30,user_253,2971.9,history
2026-06-10 20:15:25,user_377,4452.82,history
2026-06-10 20:15:38,user_160,3669.95,history
2026-06-10 20:19:17,user_5577,3029.13,history
2026-06-10 20:25:12,user_821,4908.02,history
2026-06-10 20:26:17,user_4962,3584.63,history
2026-06-10 20:28:41,user_3329,2007.3,history
2026-06-10 20:31:04,user_5280,2035.54,history
2026-06-10 20:32:31,user_5091,1202.38,history
2026-06-10 20:34:26,user_3917,4154.49,history
2026-06-10 20:34:55,user_5752,3484.57,history
2026-06-10 20:35:28,user_1146,6212.2,history
2026-06-10 20:37:53,user_5659,1700.99,history
2026-06-10 20:40:50,user_323,2460.81,history
2026-06-10 20:43:44,user_759,1494.1,history
2026-06-10 20:43:44,user_736,1830.13,history
2026-06-10 20:46:05,user_4476,2135.54,history
2026-06-10 20:49:43,user_5984,3316.28,history
2026-06-10 20:50:10,user_5283,829.92,history
2026-06-10 20:50:46,user_3737,5615.07,history
2026-06-10 20:51:59,user_2329,3233.87,history
2026-06-10 20:55:59,user_3189,2808.52,history
2026-06-10 20:57:29,user_5723,7290.3,history
2026-06-10 20:59:04,user_2583,2273.0,history
2026-06-10 20:59:52,user_1601,4594.69,history
2026-06-10 21:01:47,user_2839,2011.03,history
2026-06-10 21:02:43,user_4171,6349.2,history
2026-06-10 21:04:31,user_5673,1863.32,history
2026-06-10 21:05:39,user_1566,5497.27,history
2026-06-10 21:05:52,user_4567,2632.67,history
2026-06-10 21:06:45,user_332,1777.39,history
2026-06-10 21:06:59,user_5814,4609.59,history
2026-06-10 21:08:15,user_218,3605.51,history
2026-06-10 21:09:15,user_4649,3078.74,history
2026-06-10 21:10:23,user_311,3724.04,history
2026-06-10 21:11:17,user_5357,2111.86,history
2026-06-10 21:14:42,user_796,4876.67,history
2026-06-10 21:16:17,user_4841,3794.34,history
2026-06-10 21:16:54,user_1337,3285.4,history
2026-06-10 21:18:56,user_4676,3206.54,history
2026-06-10 21:20:21,user_3964,2850.3,history
2026-06-10 21:20:57,user_2990,1856.45,history
2026-06-10 21:26:40,user_2540,3343.17,history
2026-06-10 21:27:14,user_3278,1603.32,history
2026-06-10 21:27:20,user_1354,4474.68,history
2026-06-10 21:27:38,user_2990,4598.19,history
2026-06-10 21:29:34,user_5670,3989.32,history
2026-06-10 21:31:20,user_240,2902.8,history
2026-06-10 21:33:28,user_1689,2378.73,history
2026-06-10 21:36:17,user_2692,2868.46,history
2026-06-10 21:37:14,user_825,4974.86,history
2026-06-10 21:37:26,user_2191,2126.5,history
2026-06-10 21:40:56,user_733,3376.37,history
2026-06-10 21:41:35,user_582,5134.56,history
2026-06-10 21:42:18,user_747,5265.01,history
2026-06-10 21:42:22,user_1003,5053.23,history
2026-06-10 21:42:34,user_459,2736.57,history
2026-06-10 21:43:25,user_5978,3974.85,history
2026-06-10 21:43:52,user_2022,3188.64,history
2026-06-10 21:44:39,user_2048,1547.12,history
2026-06-10 21:47:27,user_226,2541.9,history
2026-06-10 21:48:47,user_2886,1471.37,history
2026-06-10 21:49:52,user_2892,3087.27,history
2026-06-10 21:51:46,user_1693,7355.4,history
2026-06-10 21:54:55,user_2163,4069.5,history
2026-06-10 21:55:03,user_5493,3115.62,history
2026-06-10 21:59:58,user_1168,3058.48,history
2026-06-10 22:00:10,user_4848,3412.79,history
2026-06-10 22:04:42,user_5299,1658.25,history
2026-06-10 22:05:11,user_1601,6892.16,history
2026-06-10 22:05:36,user_5605,1541.18,history
2026-06-10 22:05:56,user_5032,2668.75,history
2026-06-10 22:06:38,user_5725,1823.39,history
2026-06-10 22:08:54,user_5516,2134.67,history
2026-06-10 22:12:43,user_3167,1808.67,history
2026-06-10 22:13:02,user_4019,3314.89,history
2026-06-10 22:13:37,user_629,3652.32,history
2026-06-10 22:15:35,user_1028,2371.59,history
2026-06-10 22:19:59,user_3919,1337.31,history
2026-06-10 22:21:09,user_3778,1537.97,history
2026-06-10 22:21:35,user_2323,1978.87,history
2026-06-10 22:22:18,user_3314,2476.9,history
2026-06-10 22:22:38,user_52,2091.37,history
2026-06-10 22:27:43,user_1762,2430.25,history
2026-06-10 22:27:48,user_1132,4407.59,history
2026-06-10 22:29:10,user_3456,5615.28,history
2026-06-10 22:29:50,user_4820,13929.57,history
2026-06-10 22:32:34,user_1032,1884.54,history
2026-06-10 22:33:16,user_5603,1949.02,history
2026-06-10 22:33:22,user_2035,2384.75,history
2026-06-10 22:33:31,user_703,3342.52,history
2026-06-10 22:34:25,user_3434,2603.95,history
2026-06-10 22:34:47,user_5998,5150.22,history
2026-06-10 22:37:02,user_2796,2803.76,history
2026-06-10 22:37:15,user_2176,1562.0,history
2026-06-10 22:42:18,user_5582,2047.89,history
2026-06-10 22:43:48,user_4691,1149.91,history
2026-06-10 22:48:54,user_620,4912.82,history
2026-06-10 22:50:56,user_1820,1626.17,history
2026-06-10 22:53:42,user_2762,2802.94,history
2026-06-10 22:56:14,user_4181,1951.79,history
2026-06-10 22:56:31,user_5684,4492.0,history
2026-06-10 22:59:25,user_4162,2230.92,history
2026-06-10 22:59:55,user_60,4943.55,history
2026-06-10 23:01:53,user_1070,1826.81,history
2026-06-10 23:02:42,user_4299,1419.08,history
2026-06-10 23:09:26,user_982,3638.17,history
2026-06-10 23:12:09,user_2240,2690.35,history
2026-06-10 23:21:53,user_4507,3359.14,history
2026-06-10 23:23:09,user_275,2727.36,history
2026-06-10 23:24:24,user_624,3215.12,history
2026-06-10 23:27:08,user_1963,2648.26,history
2026-06-10 23:30:13,user_3101,4770.08,history
2026-06-10 23:30:19,user_762,1951.87,history
2026-06-10 23:30:43,user_3324,1532.05,history
2026-06-10 23:32:38,user_3281,5414.35,history
2026-06-10 23:33:36,user_2764,2114.04,history
2026-06-10 23:34:28,user_4904,1178.36,history
2026-06-10 23:36:52,user_3304,3790.57,history
2026-06-10 23:37:14,user_1212,2176.22,history
2026-06-10 23:37:42,user_1584,1084.29,history
2026-06-10 23:39:39,user_3812,3810.66,history
2026-06-10 23:39:49,user_4139,3886.29,history
2026-06-10 23:41:05,user_1531,2882.33,history
2026-06-10 23:42:32,user_5521,4187.3,history
2026-06-10 23:43:36,user_3930,2965.96,history
2026-06-10 23:46:39,user_4875,3545.72,history
2026-06-10 23:47:43,user_2024,2494.04,history
2026-06-10 23:49:36,user_2769,2752.01,history
2026-06-10 23:53:04,user_2648,3233.04,history
2026-06-10 23:54:19,user_289,2405.95,history
2026-06-10 23:54:23,user_167,1261.39,history
2026-06-10 23:54:26,user_4620,1908.78,history
2026-06-10 23:56:01,user_4982,4456.07,history
2026-06-10 23:58:27,user_675,1958.49,history
2026-06-11 00:01:46,user_2944,2003.29,history
2026-06-11 00:04:13,user_5808,2636.1,history
2026-06-11 00:04:45,user_409,8306.68,history
2026-06-11 00:07:45,user_1631,4152.67,history
2026-06-11 00:10:45,user_182,3717.62,history
2026-06-11 00:11:30,user_217,4124.36,history
2026-06-11 00:12:06,user_3952,2206.59,history
2026-06-11 00:13:47,user_5221,1479.34,history
2026-06-11 00:14:05,user_910,4114.12,history
2026-06-11 00:14:15,user_5867,1325.0,history
2026-06-11 00:14:18,user_4687,1507.68,history
2026-06-11 00:14:54,user_4498,2120.16,history
2026-06-11 00:14:55,user_4586,1454.99,history
2026-06-11 00:17:28,user_881,5583.17,history
2026-06-11 00:19:04,user_912,2989.6,history
2026-06-11 00:22:13,user_4879,4015.29,history
2026-06-11 00:22:43,user_244,2851.74,history
2026-06-11 00:25:00,user_2896,3598.88,history
2026-06-11 00:25:23,user_1986,4445.74,history
2026-06-11 00:32:16,user_2118,3234.34,history
2026-06-11 00:34:11,user_2579,2761.39,history
2026-06-11 00:40:07,user_3943,1311.5,history
2026-06-11 00:40:52,user_2535,4236.71,history
2026-06-11 00:41:36,user_5171,3464.94,history
2026-06-11 00:42:05,user_1047,2183.33,history
2026-06-11 00:42:35,user_2951,3064.79,history
2026-06-11 00:42:35,user_1488,4021.19,history
2026-06-11 00:44:11,user_48,4373.34,history
2026-06-11 00:44:50,user_2473,4795.6,history
2026-06-11 00:45:22,user_2398,7511.33,history
2026-06-11 00:50:32,user_3479,4276.91,history
2026-06-11 00:50:46,user_3952,1817.58,history
2026-06-11 00:50:50,user_755,2410.27,history
2026-06-11 00:53:46,user_5042,2770.04,history
2026-06-11 00:53:53,user_3074,1985.04,history
2026-06-11 00:55:26,user_4719,5073.39,history
2026-06-11 00:56:54,user_1638,1697.31,history
2026-06-11 00:57:02,user_3978,2671.86,history
2026-06-11 00:57:21,user_2702,1370.0,history
2026-06-11 00:57:33,user_5830,2671.9,history
2026-06-11 00:58:01,user_1067,5279.52,history
2026-06-11 00:58:11,user_2366,1854.83,history
2026-06-11 00:58:57,user_5446,2957.0,history
2026-06-11 00:59:55,user_1430,1724.75,history
2026-06-11 01:02:11,user_2484,6257.91,history
2026-06-11 01:03:09,user_5219,1903.53,history
2026-06-11 01:04:48,user_5309,4406.92,history
2026-06-11 01:04:52,user_5144,1612.99,history
2026-06-11 01:05:02,user_3612,2222.89,history
2026-06-11 01:10:28,user_4070,1930.55,history
2026-06-11 01:10:50,user_3038,3354.67,history
2026-06-11 01:11:17,user_429,1127.0,history
2026-06-11 01:11:34,user_5824,2621.59,history
2026-06-11 01:12:54,user_199,4418.92,history
2026-06-11 01:14:44,user_5482,6574.34,history
2026-06-11 01:22:23,user_4566,1948.32,history
2026-06-11 01:24:06,user_2462,1838.06,history
2026-06-11 01:24:22,user_4972,1072.17,history
2026-06-11 01:25:12,user_3218,2325.59,history
2026-06-11 01:27:21,user_713,3676.74,history
2026-06-11 01:30:52,user_5553,2033.9,history
2026-06-11 01:32:01,user_5475,11650.95,history
2026-06-11 01:32:10,user_1156,3052.85,history
2026-06-11 01:32:30,user_5207,2087.6,history
2026-06-11 01:35:33,user_1309,2227.6,history
2026-06-11 01:37:55,user_1250,2950.32,history
2026-06-11 01:40:38,user_1704,4122.9,history
2026-06-11 01:44:39,user_5678,1808.01,history
2026-06-11 01:45:49,user_5177,3512.58,history
2026-06-11 01:45:58,user_3478,2151.58,history
2026-06-11 01:46:15,user_2599,2883.45,history
2026-06-11 01:46:16,user_2037,2828.84,history
2026-06-11 01:47:56,user_3311,4515.52,history
2026-06-11 01:48:51,user_4230,3039.89,history
2026-06-11 01:50:49,user_4618,4634.84,history
2026-06-11 01:51:11,user_3635,2851.99,history
2026-06-11 01:52:15,user_2596,2205.4,history
2026-06-11 01:54:55,user_1798,2950.47,history
2026-06-11 01:56:52,user_3233,3064.45,history
2026-06-11 01:58:50,user_2061,4862.87,history
2026-06-11 02:03:35,user_1066,4109.79,history
2026-06-11 02:03:51,user_2682,3276.2,history
2026-06-11 02:04:13,user_3852,2456.57,history
2026-06-11 02:04:21,user_5493,5055.72,history
2026-06-11 02:05:10,user_1167,2892.61,history
2026-06-11 02:05:22,user_255,1617.98,history
2026-06-11 02:09:19,user_5234,2670.26,history
2026-06-11 02:09:50,user_2824,2658.16,history
2026-06-11 02:10:15,user_2557,1737.28,history
2026-06-11 02:10:25,user_5257,1854.36,history
2026-06-11 02:10:51,user_4523,3450.41,history
2026-06-11 02:13:03,user_2581,2810.9,history
2026-06-11 02:16:29,user_910,4443.07,history
2026-06-11 02:17:05,user_5673,1986.79,history
2026-06-11 02:17:11,user_1845,5787.22,history
2026-06-11 02:18:38,user_4857,4768.59,history
2026-06-11 02:18:48,user_277,1886.79,history
2026-06-11 02:19:07,user_2803,3918.39,history
2026-06-11 02:19:58,user_4568,8473.66,history
2026-06-11 02:23:16,user_3981,6278.79,history
2026-06-11 02:23:42,user_2427,2998.4,history
2026-06-11 02:27:14,user_372,3184.63,history
2026-06-11 02:28:49,user_5272,1683.6,history
2026-06-11 02:31:51,user_2444,2001.99,history
2026-06-11 02:32:52,user_77,1247.23,history
2026-06-11 02:33:27,user_5231,1955.05,history
2026-06-11 02:33:55,user_5997,5319.15,history
2026-06-11 02:34:13,user_4570,2966.14,history
2026-06-11 02:34:35,user_1186,5262.96,history
2026-06-11 02:35:26,user_4398,3467.7,history
2026-06-11 02:37:00,user_483,1268.63,history
2026-06-11 02:39:46,user_1775,2416.18,history
2026-06-11 02:39:55,user_3328,2682.54,history
2026-06-11 02:40:44,user_5388,2145.28,history
2026-06-11 02:44:06,user_1922,2043.02,history
2026-06-11 02:44:49,user_1473,1489.69,history
2026-06-11 02:47:52,user_626,3479.15,history
2026-06-11 02:47:55,user_1126,3668.51,history
2026-06-11 02:48:33,user_1101,2538.88,history
2026-06-11 02:49:28,user_562,3134.2,history
2026-06-11 02:51:29,user_2456,7222.6,history
2026-06-11 02:51:32,user_5331,4000.7,history
2026-06-11 02:52:16,user_3438,3172.39,history
2026-06-11 02:53:23,user_1400,2736.98,history
2026-06-11 02:54:27,user_3255,4050.76,history
2026-06-11 02:54:35,user_4943,4722.76,history
2026-06-11 02:59:16,user_1792,4912.35,history
2026-06-11 03:00:05,user_1997,7915.05,history
2026-06-11 03:00:26,user_4277,3675.64,history
2026-06-11 03:01:31,user_4711,3826.76,history
2026-06-11 03:01:59,user_5556,2687.27,history
2026-06-11 03:02:57,user_1809,3522.72,history
2026-06-11 03:03:09,user_3407,4208.3,history
2026-06-11 03:03:29,user_4490,3722.95,history
2026-06-11 03:03:53,user_3639,1771.65,history
2026-06-11 03:04:09,user_3487,2919.39,history
2026-06-11 03:05:22,user_2757,2284.28,history
2026-06-11 03:05:31,user_2614,7504.15,history
2026-06-11 03:07:52,user_3088,3155.52,history
2026-06-11 03:14:43,user_4904,2693.08,history
2026-06-11 03:15:04,user_5059,2300.89,history
2026-06-11 03:15:50,user_4274,978.15,history
2026-06-11 03:16:57,user_474,4432.2,history
2026-06-11 03:18:02,user_2457,3236.03,history
2026-06-11 03:21:19,user_3682,1705.25,history
2026-06-11 03:22:59,user_5845,3556.09,history
2026-06-11 03:24:01,user_3674,4976.87,history
2026-06-11 03:24:23,user_3777,3194.59,history
2026-06-11 03:26:36,user_2519,3375.42,history
2026-06-11 03:28:45,user_5970,3421.81,history
2026-06-11 03:30:35,user_4742,3776.01,history
2026-06-11 03:31:24,user_5505,2587.52,history
2026-06-11 03:33:25,user_3208,4495.52,history
2026-06-11 03:34:36,user_1483,2762.14,history
2026-06-11 03:34:59,user_2069,5911.4,history
2026-06-11 03:36:40,user_1569,8059.11,history
2026-06-11 03:39:46,user_5900,1959.55,history
2026-06-11 03:40:37,user_1516,6239.52,history
2026-06-11 03:43:49,user_4374,2812.62,history
2026-06-11 03:47:48,user_4899,2474.63,history
2026-06-11 03:47:53,user_5811,5268.48,history
2026-06-11 03:48:34,user_1776,2422.11,history
2026-06-11 03:48:56,user_5097,7702.38,history
2026-06-11 03:49:03,user_4389,3462.93,history
2026-06-11 03:49:11,user_480,4063.89,history
2026-06-11 03:50:06,user_1932,3979.91,history
2026-06-11 03:51:36,user_3662,1610.12,history
2026-06-11 03:51:40,user_5133,4170.94,history
2026-06-11 03:54:01,user_2741,4562.27,history
2026-06-11 03:56:33,user_2603,1086.9,history
2026-06-11 03:57:49,user_1392,1735.85,history
2026-06-11 03:59:00,user_1470,5298.19,history
2026-06-11 03:59:19,user_5055,2707.06,history
2026-06-11 04:02:11,user_1706,3059.3,history
2026-06-11 04:03:58,user_2571,2367.82,history
2026-06-11 04:07:15,user_752,1222.35,history
2026-06-11 04:08:16,user_2387,1066.66,history
2026-06-11 04:11:29,user_5934,5615.16,history
2026-06-11 04:16:17,user_1307,3370.02,history
2026-06-11 04:17:39,user_322,5139.85,history
2026-06-11 04:18:37,user_4599,2881.46,history
2026-06-11 04:18:47,user_3883,2108.77,history
2026-06-11 04:23:28,user_5231,2601.3,history
2026-06-11 04:24:14,user_336,1760.32,history
2026-06-11 04:24:23,user_3189,3326.99,history
2026-06-11 04:25:47,user_1383,3155.11,history
2026-06-11 04:25:50,user_1930,3951.04,history
2026-06-11 04:26:10,user_3881,1825.61,history
2026-06-11 04:29:29,user_3758,7253.82,history
2026-06-11 04:31:56,user_3612,7688.69,history
2026-06-11 04:33:32,user_198,4055.42,history
2026-06-11 04:33:52,user_494,4222.08,history
2026-06-11 04:38:53,user_2757,3577.76,history
2026-06-11 04:39:54,user_3907,1548.43,history
2026-06-11 04:42:37,user_2197,1422.74,history
2026-06-11 04:43:32,user_3602,1633.5,history
2026-06-11 04:44:08,user_3642,1887.18,history
2026-06-11 04:44:19,user_5361,2221.53,history
2026-06-11 04:48:25,user_2491,4505.78,history
2026-06-11 04:53:59,user_5421,10205.7,history
2026-06-11 04:55:42,user_3528,4574.26,history
2026-06-11 04:56:19,user_1021,4674.16,history
2026-06-11 04:56:49,user_559,3352.84,history
2026-06-11 04:57:46,user_3068,1966.78,history
2026-06-11 04:58:56,user_2362,8567.31,history
2026-06-11 04:58:57,user_3995,3363.05,history
2026-06-11 05:03:30,user_5563,3450.16,history
2026-06-11 05:04:30,user_5334,3633.94,history
2026-06-11 05:05:18,user_2459,1667.61,history
2026-06-11 05:07:29,user_3060,929.3,history
2026-06-11 05:14:54,user_354,4524.08,history
2026-06-11 05:16:01,user_1847,1520.71,history
2026-06-11 05:16:09,user_1549,1906.96,history
2026-06-11 05:23:05,user_2729,1861.41,history
2026-06-11 05:23:16,user_5000,3167.96,history
2026-06-11 05:25:27,user_1072,5475.2,history
2026-06-11 05:27:34,user_1792,2852.56,history
2026-06-11 05:27:37,user_1850,2331.1,history
2026-06-11 05:32:21,user_4108,2299.21,history
2026-06-11 05:34:19,user_3849,4302.55,history
2026-06-11 05:35:11,user_3513,2303.63,history
2026-06-11 05:35:43,user_5066,1924.38,history
2026-06-11 05:36:15,user_5454,4631.49,history
2026-06-11 05:37:54,user_5338,6626.09,history
2026-06-11 05:38:09,user_5437,1910.39,history
2026-06-11 05:38:35,user_2314,5138.28,history
2026-06-11 05:39:07,user_2360,5228.12,history
